Real,User,Sys,Algorithm,Vertex_ID,Thread_Count
11.14,149.25,6.03,SERIAL,1,192
7.05,133.97,5.30,SERIAL,1,192
11.14,143.84,5.66,SERIAL,1,192
11.14,147.17,6.06,SERIAL,1,192
7.01,135.20,5.36,SERIAL,1,192
failed to set report: 1 or failed to set source: 12198
Command terminated by signal 6
9.22,0.83,4.03,SERIAL,12198,192
failed to set report: 1 or failed to set source: 12198
Command terminated by signal 6
9.30,0.71,4.19,SERIAL,12198,192
failed to set report: 1 or failed to set source: 12198
Command terminated by signal 6
5.13,0.77,3.91,SERIAL,12198,192
failed to set report: 1 or failed to set source: 12198
Command terminated by signal 6
9.25,0.72,4.10,SERIAL,12198,192
failed to set report: 1 or failed to set source: 12198
Command terminated by signal 6
9.25,0.64,4.23,SERIAL,12198,192
failed to set report: 1 or failed to set source: 3
Command terminated by signal 6
5.09,0.67,3.96,SERIAL,3,192
failed to set report: 1 or failed to set source: 3
Command terminated by signal 6
9.07,0.73,4.10,SERIAL,3,192
failed to set report: 1 or failed to set source: 3
Command terminated by signal 6
9.23,0.69,4.22,SERIAL,3,192
failed to set report: 1 or failed to set source: 3
Command terminated by signal 6
5.20,0.84,3.90,SERIAL,3,192
failed to set report: 1 or failed to set source: 3
Command terminated by signal 6
9.13,0.84,4.02,SERIAL,3,192
failed to set report: 1 or failed to set source: 237841
Command terminated by signal 6
9.35,0.91,4.15,SERIAL,237841,192
failed to set report: 1 or failed to set source: 237841
Command terminated by signal 6
5.03,0.63,3.93,SERIAL,237841,192
failed to set report: 1 or failed to set source: 237841
Command terminated by signal 6
9.22,0.73,4.09,SERIAL,237841,192
failed to set report: 1 or failed to set source: 237841
Command terminated by signal 6
9.17,0.82,4.02,SERIAL,237841,192
failed to set report: 1 or failed to set source: 237841
Command terminated by signal 6
5.12,0.67,3.98,SERIAL,237841,192
failed to set report: 1 or failed to set source: 310986
Command terminated by signal 6
9.21,0.71,4.16,SERIAL,310986,192
failed to set report: 1 or failed to set source: 310986
Command terminated by signal 6
9.10,0.68,4.11,SERIAL,310986,192
failed to set report: 1 or failed to set source: 310986
Command terminated by signal 6
5.51,1.26,3.79,SERIAL,310986,192
failed to set report: 1 or failed to set source: 310986
Command terminated by signal 6
9.45,0.66,4.27,SERIAL,310986,192
failed to set report: 1 or failed to set source: 310986
Command terminated by signal 6
9.31,0.91,4.06,SERIAL,310986,192
failed to set report: 1 or failed to set source: 26663
Command terminated by signal 6
5.06,0.72,3.85,SERIAL,26663,192
failed to set report: 1 or failed to set source: 26663
Command terminated by signal 6
9.60,1.37,3.95,SERIAL,26663,192
failed to set report: 1 or failed to set source: 26663
Command terminated by signal 6
9.26,0.77,4.13,SERIAL,26663,192
failed to set report: 1 or failed to set source: 26663
Command terminated by signal 6
5.14,0.93,3.73,SERIAL,26663,192
failed to set report: 1 or failed to set source: 26663
Command terminated by signal 6
9.24,0.82,4.15,SERIAL,26663,192
failed to set report: 1 or failed to set source: 60236
Command terminated by signal 6
9.29,0.66,4.17,SERIAL,60236,192
failed to set report: 1 or failed to set source: 60236
Command terminated by signal 6
5.14,0.80,3.90,SERIAL,60236,192
failed to set report: 1 or failed to set source: 60236
Command terminated by signal 6
9.25,0.86,4.09,SERIAL,60236,192
failed to set report: 1 or failed to set source: 60236
Command terminated by signal 6
9.36,0.66,4.24,SERIAL,60236,192
failed to set report: 1 or failed to set source: 60236
Command terminated by signal 6
5.14,0.68,3.94,SERIAL,60236,192
failed to set report: 1 or failed to set source: 98048
Command terminated by signal 6
9.26,1.03,3.94,SERIAL,98048,192
failed to set report: 1 or failed to set source: 98048
Command terminated by signal 6
9.15,1.01,4.04,SERIAL,98048,192
failed to set report: 1 or failed to set source: 98048
Command terminated by signal 6
5.17,0.84,3.86,SERIAL,98048,192
failed to set report: 1 or failed to set source: 98048
Command terminated by signal 6
9.26,1.00,3.99,SERIAL,98048,192
failed to set report: 1 or failed to set source: 98048
Command terminated by signal 6
9.47,0.60,4.23,SERIAL,98048,192
failed to set report: 1 or failed to set source: 3871
Command terminated by signal 6
5.04,0.57,3.99,SERIAL,3871,192
failed to set report: 1 or failed to set source: 3871
Command terminated by signal 6
9.17,0.65,4.10,SERIAL,3871,192
failed to set report: 1 or failed to set source: 3871
Command terminated by signal 6
9.09,0.67,4.10,SERIAL,3871,192
failed to set report: 1 or failed to set source: 3871
Command terminated by signal 6
5.10,0.70,3.91,SERIAL,3871,192
failed to set report: 1 or failed to set source: 3871
Command terminated by signal 6
9.30,0.63,4.25,SERIAL,3871,192
failed to set report: 1 or failed to set source: 291330
Command terminated by signal 6
9.19,0.72,4.14,SERIAL,291330,192
failed to set report: 1 or failed to set source: 291330
Command terminated by signal 6
5.07,0.57,4.03,SERIAL,291330,192
failed to set report: 1 or failed to set source: 291330
Command terminated by signal 6
9.16,0.73,4.11,SERIAL,291330,192
failed to set report: 1 or failed to set source: 291330
Command terminated by signal 6
9.25,0.79,4.11,SERIAL,291330,192
failed to set report: 1 or failed to set source: 291330
Command terminated by signal 6
5.11,0.65,3.97,SERIAL,291330,192
failed to set report: 1 or failed to set source: 126692
Command terminated by signal 6
9.56,0.59,4.27,SERIAL,126692,192
failed to set report: 1 or failed to set source: 126692
Command terminated by signal 6
9.19,0.62,4.20,SERIAL,126692,192
failed to set report: 1 or failed to set source: 126692
Command terminated by signal 6
5.06,0.62,3.95,SERIAL,126692,192
failed to set report: 1 or failed to set source: 126692
Command terminated by signal 6
9.37,1.02,3.96,SERIAL,126692,192
failed to set report: 1 or failed to set source: 126692
Command terminated by signal 6
9.03,0.63,4.17,SERIAL,126692,192
failed to set report: 1 or failed to set source: 202763
Command terminated by signal 6
5.18,0.92,3.81,SERIAL,202763,192
failed to set report: 1 or failed to set source: 202763
Command terminated by signal 6
9.43,0.86,4.18,SERIAL,202763,192
failed to set report: 1 or failed to set source: 202763
Command terminated by signal 6
9.38,0.97,4.03,SERIAL,202763,192
failed to set report: 1 or failed to set source: 202763
Command terminated by signal 6
5.11,0.68,3.91,SERIAL,202763,192
failed to set report: 1 or failed to set source: 202763
Command terminated by signal 6
9.08,0.63,4.22,SERIAL,202763,192
failed to set report: 1 or failed to set source: 185026
Command terminated by signal 6
9.22,0.97,4.01,SERIAL,185026,192
failed to set report: 1 or failed to set source: 185026
Command terminated by signal 6
5.16,0.89,3.83,SERIAL,185026,192
failed to set report: 1 or failed to set source: 185026
Command terminated by signal 6
9.05,0.55,4.26,SERIAL,185026,192
failed to set report: 1 or failed to set source: 185026
Command terminated by signal 6
9.06,0.64,4.15,SERIAL,185026,192
failed to set report: 1 or failed to set source: 185026
Command terminated by signal 6
5.28,1.10,3.70,SERIAL,185026,192
failed to set report: 1 or failed to set source: 235603
Command terminated by signal 6
9.10,0.75,4.13,SERIAL,235603,192
failed to set report: 1 or failed to set source: 235603
Command terminated by signal 6
9.10,0.76,4.13,SERIAL,235603,192
failed to set report: 1 or failed to set source: 235603
Command terminated by signal 6
5.05,0.62,3.95,SERIAL,235603,192
failed to set report: 1 or failed to set source: 235603
Command terminated by signal 6
9.12,0.80,3.98,SERIAL,235603,192
failed to set report: 1 or failed to set source: 235603
