Real,User,Sys,Algorithm,Thread_Count
88.55,10773.76,47.97,edgeIterator,192,edgeIterator,192
118.31,10822.86,51.64,edgeIterator,192,edgeIterator,192
117.98,10765.87,49.29,edgeIterator,192,edgeIterator,192
120.88,10875.23,58.21,edgeIterator,192,edgeIterator,192
111.98,10885.44,50.52,edgeIterator,192,edgeIterator,192
