Real,User,Sys,Algorithm,Vertex_ID,Thread_Count
7.20,133.19,5.89,PARALLEL,1,192
11.37,153.68,6.16,PARALLEL,1,192
11.26,150.71,5.57,PARALLEL,1,192
7.18,132.51,5.65,PARALLEL,1,192
11.48,139.98,6.12,PARALLEL,1,192
failed to set report: 1 or failed to set source: 12198
Command terminated by signal 6
5.46,1.16,3.80,PARALLEL,12198,192
failed to set report: 1 or failed to set source: 12198
Command terminated by signal 6
5.48,0.86,4.11,PARALLEL,12198,192
failed to set report: 1 or failed to set source: 12198
Command terminated by signal 6
5.12,0.87,3.76,PARALLEL,12198,192
failed to set report: 1 or failed to set source: 12198
Command terminated by signal 6
5.16,0.74,3.90,PARALLEL,12198,192
failed to set report: 1 or failed to set source: 12198
Command terminated by signal 6
5.88,1.05,4.28,PARALLEL,12198,192
failed to set report: 1 or failed to set source: 3
Command terminated by signal 6
5.23,0.83,4.06,PARALLEL,3,192
failed to set report: 1 or failed to set source: 3
Command terminated by signal 6
5.17,0.64,4.01,PARALLEL,3,192
failed to set report: 1 or failed to set source: 3
Command terminated by signal 6
5.62,0.68,4.49,PARALLEL,3,192
failed to set report: 1 or failed to set source: 3
Command terminated by signal 6
5.28,0.87,3.98,PARALLEL,3,192
failed to set report: 1 or failed to set source: 3
Command terminated by signal 6
5.50,1.18,3.88,PARALLEL,3,192
failed to set report: 1 or failed to set source: 237841
Command terminated by signal 6
5.27,0.65,4.29,PARALLEL,237841,192
failed to set report: 1 or failed to set source: 237841
Command terminated by signal 6
5.20,0.87,3.85,PARALLEL,237841,192
failed to set report: 1 or failed to set source: 237841
Command terminated by signal 6
5.14,0.58,4.08,PARALLEL,237841,192
failed to set report: 1 or failed to set source: 237841
Command terminated by signal 6
5.19,0.70,4.02,PARALLEL,237841,192
failed to set report: 1 or failed to set source: 237841
Command terminated by signal 6
5.14,0.74,3.97,PARALLEL,237841,192
failed to set report: 1 or failed to set source: 310986
Command terminated by signal 6
5.26,1.04,3.75,PARALLEL,310986,192
failed to set report: 1 or failed to set source: 310986
Command terminated by signal 6
5.26,0.75,4.01,PARALLEL,310986,192
failed to set report: 1 or failed to set source: 310986
Command terminated by signal 6
5.12,0.75,4.17,PARALLEL,310986,192
failed to set report: 1 or failed to set source: 310986
Command terminated by signal 6
5.17,0.64,4.00,PARALLEL,310986,192
failed to set report: 1 or failed to set source: 310986
Command terminated by signal 6
5.71,0.91,4.22,PARALLEL,310986,192
failed to set report: 1 or failed to set source: 26663
Command terminated by signal 6
5.16,0.85,3.89,PARALLEL,26663,192
failed to set report: 1 or failed to set source: 26663
Command terminated by signal 6
5.20,0.91,3.76,PARALLEL,26663,192
failed to set report: 1 or failed to set source: 26663
Command terminated by signal 6
6.86,1.26,5.16,PARALLEL,26663,192
failed to set report: 1 or failed to set source: 26663
Command terminated by signal 6
5.40,1.16,3.89,PARALLEL,26663,192
failed to set report: 1 or failed to set source: 26663
Command terminated by signal 6
5.11,0.57,4.06,PARALLEL,26663,192
failed to set report: 1 or failed to set source: 60236
Command terminated by signal 6
6.27,1.06,4.71,PARALLEL,60236,192
failed to set report: 1 or failed to set source: 60236
Command terminated by signal 6
5.20,1.11,3.60,PARALLEL,60236,192
failed to set report: 1 or failed to set source: 60236
Command terminated by signal 6
5.16,0.68,3.96,PARALLEL,60236,192
failed to set report: 1 or failed to set source: 60236
Command terminated by signal 6
5.42,0.87,4.19,PARALLEL,60236,192
failed to set report: 1 or failed to set source: 60236
Command terminated by signal 6
5.25,1.02,3.76,PARALLEL,60236,192
failed to set report: 1 or failed to set source: 98048
Command terminated by signal 6
5.13,0.75,3.86,PARALLEL,98048,192
failed to set report: 1 or failed to set source: 98048
Command terminated by signal 6
5.24,0.65,4.01,PARALLEL,98048,192
failed to set report: 1 or failed to set source: 98048
Command terminated by signal 6
5.22,1.03,3.69,PARALLEL,98048,192
failed to set report: 1 or failed to set source: 98048
Command terminated by signal 6
5.17,0.68,4.02,PARALLEL,98048,192
failed to set report: 1 or failed to set source: 98048
Command terminated by signal 6
5.43,0.81,4.09,PARALLEL,98048,192
failed to set report: 1 or failed to set source: 3871
Command terminated by signal 6
5.20,0.97,3.78,PARALLEL,3871,192
failed to set report: 1 or failed to set source: 3871
Command terminated by signal 6
5.12,0.74,4.04,PARALLEL,3871,192
failed to set report: 1 or failed to set source: 3871
Command terminated by signal 6
6.23,0.90,4.82,PARALLEL,3871,192
failed to set report: 1 or failed to set source: 3871
Command terminated by signal 6
5.31,1.05,3.78,PARALLEL,3871,192
failed to set report: 1 or failed to set source: 3871
Command terminated by signal 6
5.16,0.63,4.03,PARALLEL,3871,192
failed to set report: 1 or failed to set source: 291330
Command terminated by signal 6
5.29,0.65,4.14,PARALLEL,291330,192
failed to set report: 1 or failed to set source: 291330
Command terminated by signal 6
5.16,0.71,3.98,PARALLEL,291330,192
failed to set report: 1 or failed to set source: 291330
Command terminated by signal 6
5.21,0.79,3.97,PARALLEL,291330,192
failed to set report: 1 or failed to set source: 291330
Command terminated by signal 6
6.08,0.79,4.74,PARALLEL,291330,192
failed to set report: 1 or failed to set source: 291330
Command terminated by signal 6
5.08,0.67,3.94,PARALLEL,291330,192
failed to set report: 1 or failed to set source: 126692
Command terminated by signal 6
5.40,0.98,4.08,PARALLEL,126692,192
failed to set report: 1 or failed to set source: 126692
Command terminated by signal 6
5.40,0.98,3.94,PARALLEL,126692,192
failed to set report: 1 or failed to set source: 126692
Command terminated by signal 6
5.13,0.63,4.06,PARALLEL,126692,192
failed to set report: 1 or failed to set source: 126692
Command terminated by signal 6
5.16,0.68,3.98,PARALLEL,126692,192
failed to set report: 1 or failed to set source: 126692
Command terminated by signal 6
5.13,0.59,3.88,PARALLEL,126692,192
failed to set report: 1 or failed to set source: 202763
Command terminated by signal 6
5.13,0.87,3.79,PARALLEL,202763,192
failed to set report: 1 or failed to set source: 202763
