Real,User,Sys,Algorithm,Vertex_ID,Thread_Count
20.49,340.55,33.98,SERIAL,0,192,SERIAL,47722858,192,SERIAL,0,192
19.82,327.08,33.19,SERIAL,0,192
20.64,326.33,33.45,SERIAL,0,192,SERIAL,47722858,192
16.47,339.48,30.07,SERIAL,1,192,SERIAL,0,192,SERIAL,1,192
10.77,321.68,30.74,SERIAL,1,192
11.09,328.05,30.64,SERIAL,1,192
10.80,322.19,29.70,SERIAL,1,192,SERIAL,47722858,192
29.62,354.68,35.93,SERIAL,40189725,192,SERIAL,47722858,192,SERIAL,40189725,192
24.26,342.97,32.53,SERIAL,40189725,192,SERIAL,47722858,192,SERIAL,40189725,192
25.19,337.57,33.09,SERIAL,40189725,192
11.02,309.44,31.11,SERIAL,64837505,192,SERIAL,47722858,192
16.30,348.33,29.71,SERIAL,64837505,192
11.02,350.37,30.50,SERIAL,64837505,192
10.96,322.17,30.32,SERIAL,64837505,192,SERIAL,47722858,192,SERIAL,64837505,192
15.30,387.78,30.75,SERIAL,1,192
10.76,326.79,30.23,SERIAL,1,192,SERIAL,29215201,192
15.15,375.56,31.16,SERIAL,1,192
10.98,349.02,29.57,SERIAL,1,192,SERIAL,29215201,192
17.61,398.35,32.72,SERIAL,1,192,SERIAL,29215201,192,SERIAL,40189725,192,SERIAL,29215201,192,SERIAL,40189725,192,SERIAL,29215201,192,SERIAL,40189725,192,SERIAL,58599347,192,SERIAL,40189725,192,SERIAL,58599347,192,SERIAL,40189725,192
11.55,334.41,31.34,SERIAL,64837505,192,SERIAL,58599347,192,SERIAL,64837505,192
11.62,336.15,31.17,SERIAL,64837505,192,SERIAL,58599347,192
12.72,322.15,25.67,SERIAL,64837505,192
11.40,335.81,31.10,SERIAL,64837505,192,SERIAL,58599347,192
12.44,333.47,31.38,SERIAL,56354851,192,SERIAL,29215201,192
17.78,375.66,32.81,SERIAL,56354851,192
11.99,330.22,30.83,SERIAL,56354851,192,SERIAL,29215201,192
17.39,335.64,33.53,SERIAL,56354851,192
11.85,320.25,30.73,SERIAL,56354851,192,SERIAL,29215201,192
12.87,324.56,30.18,SERIAL,27461862,192
11.07,345.62,30.86,SERIAL,27461862,192,SERIAL,29215201,192
16.06,362.71,31.83,SERIAL,27461862,192
11.39,329.37,29.92,SERIAL,27461862,192,SERIAL,29215201,192
17.39,366.63,33.75,SERIAL,27461862,192,SERIAL,58599347,192,SERIAL,21800226,192,SERIAL,58599347,192,SERIAL,21800226,192,SERIAL,58599347,192,SERIAL,21800226,192,SERIAL,58599347,192,SERIAL,21800226,192,SERIAL,58599347,192,SERIAL,21800226,192,SERIAL,56354851,192
11.46,338.80,30.17,SERIAL,56354851,192,SERIAL,42931825,192,SERIAL,56354851,192
17.67,330.74,31.17,SERIAL,56354851,192
11.86,322.56,30.58,SERIAL,56354851,192,SERIAL,42931825,192
16.26,367.19,28.00,SERIAL,27461862,192
11.20,333.81,31.02,SERIAL,27461862,192,SERIAL,42931825,192
16.12,351.27,32.44,SERIAL,27461862,192
11.19,346.67,30.64,SERIAL,27461862,192,SERIAL,42931825,192,SERIAL,27461862,192
33.94,326.33,33.53,SERIAL,42931825,192,SERIAL,21800226,192,SERIAL,66559344,192
11.81,341.07,31.70,SERIAL,66559344,192,SERIAL,21800226,192,SERIAL,66559344,192
12.06,347.45,30.77,SERIAL,66559344,192,SERIAL,21800226,192,SERIAL,66559344,192,SERIAL,21800226,192,SERIAL,26246448,192
20.43,337.88,33.19,SERIAL,26246448,192,SERIAL,21800226,192
26.88,384.27,35.50,SERIAL,26246448,192,SERIAL,42931825,192,SERIAL,26246448,192,SERIAL,42931825,192,SERIAL,26246448,192
12.46,353.06,31.11,SERIAL,6524491,192,SERIAL,42931825,192,SERIAL,6524491,192
12.05,348.29,30.92,SERIAL,6524491,192,SERIAL,42931825,192,SERIAL,6524491,192
11.52,341.70,30.33,SERIAL,6524491,192,SERIAL,42931825,192,SERIAL,43205208,192,SERIAL,66559344,192
11.15,330.15,30.97,SERIAL,66559344,192,SERIAL,43205208,192,SERIAL,66559344,192
11.46,324.51,30.36,SERIAL,66559344,192,SERIAL,43205208,192,SERIAL,66559344,192
29.40,353.86,34.78,SERIAL,43205208,192,SERIAL,26246448,192
26.75,346.05,31.23,SERIAL,26246448,192,SERIAL,43205208,192
11.30,342.63,30.79,SERIAL,60240436,192,SERIAL,26246448,192
16.68,300.42,25.26,SERIAL,60240436,192
11.99,335.93,31.07,SERIAL,60240436,192,SERIAL,26246448,192
15.41,379.18,31.51,SERIAL,60240436,192,SERIAL,26246448,192,SERIAL,60240436,192
15.81,362.20,32.55,SERIAL,6524491,192
