Real,User,Sys,Algorithm,Thread_Count,nodeIterator,192,nodeIterator,192,nodeIterator,192
12640.43,1226416.38,1916.72,nodeIterator,192,nodeIterator,192
13029.74,1227761.13,1169.10,nodeIterator,192,nodeIterator,192
12847.24,1203263.22,1013.88,nodeIterator,192,nodeIterator,192
6074.27,1121823.49,930.16,nodeIterator,192
